"","V2204","V2601","V3238","V3512","V3616","V3617","V3653","V3781","V4274","V4280","V4352","V4489","V4644","V4645","V5064","V5188","V5505","V5584","V5694","V5760","V5860","V5946","V6088","V6657","V7020","V7232","V7250","V7361","V7501","V7504","V7570","V7603","V7614","V7746","V7917","V7960","V7961","V8090","V8173","V8223","V8302","V8480","V8639","V8677","V8678","V8719","V8845","V9191","V9321","V9326","V9356","V9364","V9491","V9543","V9875","V9876","V9877","V10084","V10257","V10266","V10349","V10600","V10601","V10647","V10774","V10899","V14486","V15000"
"1",0.176384420955882,0.239950980392157,0.333036534926471,0.500649126838235,0.377510340073529,0.375400199142157,0.430484068627451,0.402257582720588,0.424607460171569,0.354411764705882,0.246455652573529,0.143353630514706,0.436180683210784,0.412356387867647,0.276286764705882,0.344205729166667,0.081219362745098,0.280298330269608,0.434895833333333,0.215714996936274,0.49500612745098,0.335841758578431,0.215552236519608,0.0904430912990196,0.430729166666667,0.343332567401961,0.429126455269608,0.396905637254902,0.368267463235294,0.381029794730392,0.148885569852941,0.515299479166667,0.187387025122549,0.417775352328431,0.184313725490196,0.396909466911765,0.353747319240196,0.152839690563725,0.173466222426471,0.31622434129902,0.15015318627451,0.27530637254902,0.227052696078431,0.0890797334558824,0.0956399356617647,0.0720530790441176,0.154649203431373,0.134210324754902,0.293491498161765,0.290741804534314,0.185956648284314,0.252167585784314,0.487549785539216,0.284309895833333,0.399159390318627,0.158557368259804,0.28797487745098,0.18543581495098,0.165508195465686,0.270404411764706,0.39672181372549,0.471354166666667,0.501053155637255,0.35770143995098,0.313147212009804,0.284562653186275,0.445178462009804,0.279723881740196
"2",0.788235294117647,0.525490196078431,0.47843137254902,0.243137254901961,0.554901960784314,0.572549019607843,0.382352941176471,0.415686274509804,0.525490196078431,0.196078431372549,0.556862745098039,0.482352941176471,0.523529411764706,0.635294117647059,0.468627450980392,0.1,0.374509803921569,0.517647058823529,0.188235294117647,0.335294117647059,0.219607843137255,0.401960784313726,0.229411764705882,0.464705882352941,0.190196078431373,0.562745098039216,0.433333333333333,0.547058823529412,0.182352941176471,0.319607843137255,0.358823529411765,0.472549019607843,0.552941176470588,0.627450980392157,0.311764705882353,0.203921568627451,0.156862745098039,0.133333333333333,0.343137254901961,0.129411764705882,0.282352941176471,0.0666666666666667,0.558823529411765,0.464705882352941,0.490196078431373,0.154901960784314,0.345098039215686,0.407843137254902,0.52156862745098,0.484313725490196,0.419607843137255,0.486274509803922,0.474509803921569,0.482352941176471,0.311764705882353,0.411764705882353,0.315686274509804,0.384313725490196,0.398039215686275,0.523529411764706,0.354901960784314,0.217647058823529,0.23921568627451,0.450980392156863,0.429411764705882,0.531372549019608,0.411764705882353,0.554901960784314
"3",0.47119810814951,0.484910194546569,0.496629901960784,0.53235294117647,0.517753331801471,0.524983723958333,0.776102941176471,0.773835784313727,0.525000957414216,0.694372319240195,0.732128906249999,0.487436810661765,0.537361174938725,0.480396943933824,0.746725643382352,0.762407130821078,0.567462277879902,0.892953431372549,0.505730124080882,0.561519607843137,0.573223039215686,0.363635493259804,0.651242723651961,0.740869140624999,0.645790249693629,0.734331916360295,0.621875,0.767624080882353,0.774361404718136,0.681152343749999,0.446749578737746,0.621931487438723,0.79728764552696,0.820502068014706,0.726183363970591,0.354930683210784,0.374432253370098,0.369080307904412,0.810539215686275,0.356260531556372,0.78791264552696,0.356339996936273,0.441348805147058,0.74920343137255,0.753058938419121,0.648176125919119,0.346207682291667,0.702155139399511,0.631140854779412,0.871714154411766,0.686710133272064,0.481678921568628,0.448444201899509,0.633250038296571,0.727090035232846,0.646672985600488,0.566602519914212,0.617751416973039,0.523468137254905,0.452479702818627,0.749235983455883,0.555625765931373,0.621979358149508,0.470198567708333,0.558512369791667,0.423859719669119,0.826499310661747,0.813875804227943
"4",0.448366172640931,0.250436580882353,0.243567133884804,0.152794692095588,0.390331552542892,0.188690544577206,0.172264188878676,0.201123525582108,0.146764418658088,0.11802858838848,0.141191789215686,0.640876799938725,0.828070906096814,0.601934455422794,0.27425656786152,0.1521240234375,0.827450980392157,0.304294481464461,0.844457529105392,0.156398877910539,0.122699333639706,0.707918294270833,0.255205461090686,0.854638193167892,0.0993106617647059,0.132680855545343,0.132003484987745,0.372214403339461,0.164662798713235,0.0914780560661765,0.134931257659314,0.117967313878676,0.280109719669118,0.279379691329657,0.111513863357843,0.0835951861213235,0.108935068167892,0.116269818474265,0.161722579656863,0.135643095128676,0.248580633425245,0.133113606770833,0.264415785845588,0.120672966452206,0.136704867493873,0.306389303768382,0.0763466030943628,0.118100394454657,0.130369657628676,0.220419730392157,0.14840207567402,0.159134689031863,0.219563323376225,0.0856311274509804,0.126781269148284,0.134482709099265,0.131600892310049,0.581317018995098,0.0738582835477941,0.192156862745098,0.303473020067402,0.328083352481618,0.398774031096814,0.12178835401348,0.187883444393382,0.278945982689951,0.352206839767157,0.203998161764706
"5",1,1,0.994973575367647,0.788526348039216,1,1,0.985116996017157,0.885733570772059,0.945914713541667,0.825077550551471,1,0.988693895526961,0.647102864583333,0.559779986213235,0.670022403492647,0.513406671262255,0.99561887254902,0.775817631740196,0.516666666666667,1,0.598749617034314,0.630040785845588,0.564101753982843,0.851225490196078,0.426929189644608,0.470124846813725,0.557628676470588,0.496342677696078,0.287084482230392,0.378908164828431,0.970785462622549,0.747509765625,0.461047602634804,0.46864564185049,0.459768497242647,0.687922219669118,0.731816789215686,0.770932904411765,0.418580537683823,0.502578316482843,0.470355583639706,0.700622319240196,0.453106809129902,0.43954407935049,0.418862017463235,0.635005935968137,0.676054113051471,0.373806104473039,0.381127450980392,0.541569010416667,0.618165019914216,0.586698644301471,0.586151003370098,0.638444010416667,0.708537262561275,0.630088656556373,0.746025773590686,0.368440755208333,0.45331361060049,0.542040058210784,0.373773552389706,0.378779871323529,0.351167087928922,0.707448682598039,0.651314529718137,0.778098192401961,0.99500612745098,0.96787109375
"6",0.751524203431372,0.325957414215686,0.702255667892157,0.177676930147059,0.484623927696078,0.431215533088235,0.552937346813726,0.498713235294118,0.485661764705882,0.200210631127451,0.534463082107843,0.429940257352941,0.675375306372549,0.552179074754902,0.726654411764706,0.683597579656863,0.617712162990196,0.424080882352941,0.633149509803922,0.458375459558824,0.394136795343137,0.678186274509804,0.791616881127451,0.401229319852941,0.340889246323529,0.513920802696078,0.469561887254902,0.539705882352941,0.287377450980392,0.477516084558824,0.399869791666667,0.638419117647059,0.500130208333333,0.509685202205882,0.36019837622549,0.732797181372549,0.7525390625,0.805261948529412,0.377102481617647,0.758298866421569,0.388553155637255,0.760106464460784,0.519301470588235,0.503860294117647,0.5005859375,0.360841758578431,0.243872549019608,0.575088082107843,0.617819393382353,0.487254901960784,0.301895680147059,0.755767463235294,0.824467677696078,0.162928921568627,0.769749540441176,0.794397212009804,0.748066023284314,0.651600796568627,0.7625,0.745860140931373,0.498039215686275,0.572549019607843,0.519611672794118,0.748226868872549,0.721848192401961,0.819814644607843,0.6501953125,0.635903033088235
"7",0.941539450252757,0.537428911994485,0.29382874731924,0.145747525084252,0.913366220511642,0.881415991689645,0.679145483877144,0.730419562844669,0.188933967141544,0.165548287185968,0.81922487745098,0.462239583333333,0.506020220588235,0.449101227405025,0.205081834980086,0.836316755706189,0.477138624004289,0.235458074831495,0.626108326631434,0.803921568627451,0.951991421568627,0.493447816138174,0.569584745519301,0.59069548962163,0.945389093137255,0.619911582797181,0.113971306295956,0.576010550704657,0.454567224839154,0.283961397058824,0.364957323261336,0.325474398743873,0.613608446308211,0.475378657322304,0.511229511335784,0.325691133386949,0.353024351830576,0.264514279833027,0.653997802734375,0.584583117915135,0.659097589231005,0.611418720320159,0.560223628025429,0.202706849341299,0.359894516888787,0.128048406862745,0.353777238434436,0.669898897058824,0.586686437270221,0.822530469707414,0.521095904181985,0.479435580384498,0.417836507161458,0.342266606349571,0.466504743987439,0.545470712699142,0.460394406786152,0.205166925168505,0.478015974456189,0.410799153645833,0.690647259880515,0.167840097464767,0.321905517578125,0.391248875038297,0.449687045228248,0.445518703086703,0.333590518727022,0.342354329427083
"8",0.718833295036765,0.520906096813726,0.614141007965686,0.455737783394608,0.595036764705882,0.55409486060049,0.665698720894608,0.618245442708333,0.708716299019608,0.554406020220588,0.27491574754902,0.510108379289216,0.387586167279412,0.376956954656863,0.252105353860294,0.270588235294118,0.916389973958333,0.157125076593137,0.417410577512255,0.621808938419118,0.500612745098039,0.351812385110294,0.46923828125,0.657382621017157,0.515180759803922,0.708332375919118,0.533255782781863,0.597601677389706,0.552561083026961,0.462058632046569,0.572209137561275,0.618131510416667,0.804257621017157,0.580672679227941,0.385284543504902,0.582169117647059,0.587683823529412,0.57885071997549,0.327573529411765,0.620914713541667,0.376578776041667,0.648205805759804,0.467231541053922,0.605394071691177,0.43228209252451,0.552941176470588,0.545098039215686,0.58133425245098,0.490692976409314,0.425131165747549,0.525428921568627,0.588235294117647,0.587010761335784,0.556957529105392,0.57919921875,0.580085784313726,0.57972292432598,0.173492072610294,0.537438725490196,0.644157858455882,0.316973039215686,0.334429572610294,0.351898552389706,0.682836435355392,0.567311963848039,0.676184321384804,0.911290785845588,0.13030886182598
"9",0.218627450980392,0.775490196078431,0.425490196078431,0.491176470588235,0.408823529411765,0.409803921568627,0.490196078431373,0.437254901960784,0.504901960784314,0.495098039215686,0.861764705882353,0.0745098039215686,0.468627450980392,0.524509803921569,0.322549019607843,0.47156862745098,0.816666666666667,0.281372549019608,0.399019607843137,0.858823529411765,0.446078431372549,0.256862745098039,0.146078431372549,0.814705882352941,0.298039215686275,0.47156862745098,0.353921568627451,0.405882352941176,0.409803921568627,0.433333333333333,0.476470588235294,0.282352941176471,0.324509803921569,0.32156862745098,0.12843137254902,0.284313725490196,0.305882352941176,0.269607843137255,0.173529411764706,0.155882352941176,0.101960784313725,0.112745098039216,0.158823529411765,0.344117647058824,0.357843137254902,0.15,0.126470588235294,0.193137254901961,0.17843137254902,0.25,0.125490196078431,0.0813725490196078,0.0950980392156863,0.181372549019608,0.338235294117647,0.211764705882353,0.100980392156863,0.25,0.28921568627451,0.340196078431373,0.298039215686275,0.133333333333333,0.142156862745098,0.423529411764706,0.36078431372549,0.294117647058824,0.863725490196078,0.858823529411765
"10",0.487990196078431,0.540716911764706,0.346507352941176,0.531541053921569,0.544286151960784,0.66030943627451,0.335401348039216,0.44969362745098,0.372334558823529,0.332919730392157,0.564476102941176,0.818933823529412,0.231112132352941,0.150980392156863,0.401348039215686,0.235431985294118,0.828860294117647,0.204748774509804,0.2859375,0.500045955882353,0.197732843137255,0.117647058823529,0.124509803921569,0.850980392156863,0.250980392156863,0.436259191176471,0.272763480392157,0.39624693627451,0.265425857843137,0.495925245098039,0.122549019607843,0.61890318627451,0.570251225490196,0.537944240196078,0.24750306372549,0.325995710784314,0.251378676470588,0.325076593137255,0.339675245098039,0.133272058823529,0.329748774509804,0.128125,0.494087009803922,0.328768382352941,0.487270220588235,0.295235906862745,0.680223651960784,0.228140318627451,0.317401960784314,0.39561887254902,0.685983455882353,0.278324142156863,0.290196078431373,0.13530943627451,0.273529411764706,0.253921568627451,0.214705882352941,0.440824142156863,0.364200367647059,0.223529411764706,0.348697916666667,0.566115196078431,0.423039215686274,0.237683823529412,0.267647058823529,0.275811887254902,0.228339460784314,0.217953431372549
